Timestamp,Price
2021-12-23 07:01:00,345.83
2021-12-23 07:02:00,345.56
2021-12-23 07:03:00,346.53
2021-12-23 07:04:00,346.75
2021-12-23 07:05:00,347.04
2021-12-23 07:06:00,347.11
2021-12-23 07:07:00,346.7
2021-12-23 07:08:00,346.65
2021-12-23 07:09:00,346.7
2021-12-23 07:10:00,346.96
2021-12-23 07:11:00,346.9
2021-12-23 07:12:00,346.7
2021-12-23 07:13:00,346.8
2021-12-23 07:14:00,347.0
2021-12-23 07:15:00,346.69
2021-12-23 07:16:00,346.71
2021-12-23 07:17:00,346.78
2021-12-23 07:18:00,346.89
2021-12-23 07:19:00,346.89
2021-12-23 07:20:00,347.25
2021-12-23 07:21:00,347.5
2021-12-23 07:22:00,347.5
2021-12-23 07:23:00,347.97
2021-12-23 07:24:00,347.92
2021-12-23 07:25:00,347.99
2021-12-23 07:26:00,347.71
2021-12-23 07:27:00,347.79
2021-12-23 07:28:00,347.98
2021-12-23 07:29:00,348.11
2021-12-23 07:30:00,348.2
2021-12-23 07:31:00,348.0
2021-12-23 07:32:00,347.62
2021-12-23 07:33:00,347.77
2021-12-23 07:34:00,347.94
2021-12-23 07:35:00,347.81
2021-12-23 07:36:00,347.74
2021-12-23 07:37:00,347.4
2021-12-23 07:38:00,347.28
2021-12-23 07:39:00,347.1
2021-12-23 07:40:00,347.2
2021-12-23 07:41:00,347.22
2021-12-23 07:42:00,347.2
2021-12-23 07:43:00,347.39
2021-12-23 07:44:00,347.66
2021-12-23 07:45:00,347.6
2021-12-23 07:46:00,347.7
2021-12-23 07:47:00,347.63
2021-12-23 07:48:00,347.31
2021-12-23 07:49:00,347.31
2021-12-23 07:50:00,347.16
2021-12-23 07:51:00,347.39
2021-12-23 07:52:00,347.22
2021-12-23 07:53:00,347.23
2021-12-23 07:54:00,347.21
2021-12-23 07:55:00,347.25
2021-12-23 07:56:00,347.25
2021-12-23 07:57:00,347.38
2021-12-23 07:58:00,347.63
2021-12-23 07:59:00,347.68
2021-12-23 08:00:00,347.8
2021-12-23 08:01:00,347.81
2021-12-23 08:02:00,347.8
2021-12-23 08:03:00,347.6
2021-12-23 08:04:00,347.6
2021-12-23 08:05:00,347.6
2021-12-23 08:06:00,347.56
2021-12-23 08:07:00,347.59
2021-12-23 08:08:00,347.83
2021-12-23 08:09:00,348.0
2021-12-23 08:10:00,348.1
2021-12-23 08:11:00,348.18
2021-12-23 08:12:00,348.25
2021-12-23 08:13:00,348.0
2021-12-23 08:14:00,347.8
2021-12-23 08:15:00,347.8
2021-12-23 08:16:00,347.92
2021-12-23 08:17:00,347.9
2021-12-23 08:18:00,347.8
2021-12-23 08:19:00,347.59
2021-12-23 08:20:00,347.5
2021-12-23 08:21:00,347.64
2021-12-23 08:22:00,347.7
2021-12-23 08:23:00,347.71
2021-12-23 08:24:00,347.83
2021-12-23 08:25:00,347.6
2021-12-23 08:26:00,347.8
2021-12-23 08:27:00,347.82
2021-12-23 08:28:00,347.8
2021-12-23 08:29:00,347.97
2021-12-23 08:30:00,347.8
2021-12-23 08:31:00,347.72
2021-12-23 08:32:00,347.87
2021-12-23 08:33:00,347.55
2021-12-23 08:34:00,347.51
2021-12-23 08:35:00,347.5
2021-12-23 08:36:00,347.55
2021-12-23 08:37:00,347.77
2021-12-23 08:38:00,347.74
2021-12-23 08:39:00,347.61
2021-12-23 08:40:00,347.7
2021-12-23 08:41:00,347.3
2021-12-23 08:42:00,347.4
2021-12-23 08:43:00,347.3
2021-12-23 08:44:00,347.27
2021-12-23 08:45:00,347.4
2021-12-23 08:46:00,347.17
2021-12-23 08:47:00,346.82
2021-12-23 08:48:00,346.9
2021-12-23 08:49:00,346.95
2021-12-23 08:50:00,346.96
2021-12-23 08:51:00,346.91
2021-12-23 08:52:00,347.1
2021-12-23 08:53:00,347.0
2021-12-23 08:54:00,347.0
2021-12-23 08:55:00,346.76
2021-12-23 08:56:00,346.9
2021-12-23 08:57:00,346.9
2021-12-23 08:58:00,346.8
2021-12-23 08:59:00,346.8
2021-12-23 09:00:00,346.55
2021-12-23 09:01:00,346.69
2021-12-23 09:02:00,346.6
2021-12-23 09:03:00,347.15
2021-12-23 09:04:00,347.27
2021-12-23 09:05:00,347.3
2021-12-23 09:06:00,347.15
2021-12-23 09:07:00,346.97
2021-12-23 09:08:00,346.81
2021-12-23 09:09:00,346.86
2021-12-23 09:10:00,347.16
2021-12-23 09:11:00,346.9
2021-12-23 09:12:00,346.98
2021-12-23 09:13:00,347.25
2021-12-23 09:14:00,347.02
2021-12-23 09:15:00,347.08
2021-12-23 09:16:00,347.11
2021-12-23 09:17:00,347.02
2021-12-23 09:18:00,347.05
2021-12-23 09:19:00,346.98
2021-12-23 09:20:00,346.8
2021-12-23 09:21:00,346.88
2021-12-23 09:22:00,346.88
2021-12-23 09:23:00,346.88
2021-12-23 09:24:00,346.86
2021-12-23 09:25:00,346.53
2021-12-23 09:26:00,346.51
2021-12-23 09:27:00,346.52
2021-12-23 09:28:00,346.5
2021-12-23 09:29:00,346.6
2021-12-23 09:30:00,346.78
2021-12-23 09:31:00,346.62
2021-12-23 09:32:00,346.88
2021-12-23 09:33:00,346.6
2021-12-23 09:34:00,346.76
2021-12-23 09:35:00,346.76
2021-12-23 09:36:00,346.66
2021-12-23 09:37:00,346.87
2021-12-23 09:38:00,346.87
2021-12-23 09:39:00,346.8
2021-12-23 09:40:00,346.88
2021-12-23 09:41:00,346.97
2021-12-23 09:42:00,346.85
2021-12-23 09:43:00,346.96
2021-12-23 09:44:00,346.99
2021-12-23 09:45:00,346.85
2021-12-23 09:46:00,346.83
2021-12-23 09:47:00,346.83
2021-12-23 09:48:00,346.77
2021-12-23 09:49:00,346.92
2021-12-23 09:50:00,346.99
2021-12-23 09:51:00,347.3
2021-12-23 09:52:00,347.29
2021-12-23 09:53:00,347.01
2021-12-23 09:54:00,347.13
2021-12-23 09:55:00,347.0
2021-12-23 09:56:00,347.12
2021-12-23 09:57:00,347.19
2021-12-23 09:58:00,347.12
2021-12-23 09:59:00,347.3
2021-12-23 10:00:00,347.4
2021-12-23 10:01:00,345.17
2021-12-23 10:02:00,345.8
2021-12-23 10:03:00,345.95
2021-12-23 10:04:00,346.74
2021-12-23 10:05:00,346.5
2021-12-23 10:06:00,347.43
2021-12-23 10:07:00,347.49
2021-12-23 10:08:00,347.58
2021-12-23 10:09:00,347.56
2021-12-23 10:10:00,346.79
2021-12-23 10:11:00,346.87
2021-12-23 10:12:00,346.86
2021-12-23 10:13:00,346.91
2021-12-23 10:14:00,346.98
2021-12-23 10:15:00,347.28
2021-12-23 10:16:00,346.1
2021-12-23 10:17:00,346.35
2021-12-23 10:18:00,346.4
2021-12-23 10:19:00,346.35
2021-12-23 10:20:00,346.1
2021-12-23 10:21:00,345.92
2021-12-23 10:22:00,345.51
2021-12-23 10:23:00,344.88
2021-12-23 10:24:00,344.76
2021-12-23 10:25:00,345.07
2021-12-23 10:26:00,344.64
2021-12-23 10:27:00,345.07
2021-12-23 10:28:00,344.82
2021-12-23 10:29:00,345.06
2021-12-23 10:30:00,345.2
2021-12-23 10:31:00,345.79
2021-12-23 10:32:00,345.88
2021-12-23 10:33:00,345.52
2021-12-23 10:34:00,345.55
2021-12-23 10:35:00,345.59
2021-12-23 10:36:00,345.3
2021-12-23 10:37:00,345.4
2021-12-23 10:38:00,345.36
2021-12-23 10:39:00,345.27
2021-12-23 10:40:00,345.11
2021-12-23 10:41:00,345.05
2021-12-23 10:42:00,344.7
2021-12-23 10:43:00,344.44
2021-12-23 10:44:00,344.21
2021-12-23 10:45:00,344.49
2021-12-23 10:46:00,344.59
2021-12-23 10:47:00,344.78
2021-12-23 10:48:00,344.77
2021-12-23 10:49:00,343.4
2021-12-23 10:50:00,343.2
2021-12-23 10:51:00,341.92
2021-12-23 10:52:00,342.68
2021-12-23 10:53:00,343.3
2021-12-23 10:54:00,343.38
2021-12-23 10:55:00,343.43
2021-12-23 10:56:00,342.84
2021-12-23 10:57:00,342.4
2021-12-23 10:58:00,342.79
2021-12-23 10:59:00,343.1
2021-12-23 11:00:00,342.98
2021-12-23 11:01:00,343.98
2021-12-23 11:02:00,343.96
2021-12-23 11:03:00,343.97
2021-12-23 11:04:00,343.97
2021-12-23 11:05:00,343.47
2021-12-23 11:06:00,342.86
2021-12-23 11:07:00,343.09
2021-12-23 11:08:00,343.77
2021-12-23 11:09:00,343.78
2021-12-23 11:10:00,343.44
2021-12-23 11:11:00,343.23
2021-12-23 11:12:00,343.69
2021-12-23 11:13:00,343.73
2021-12-23 11:14:00,344.23
2021-12-23 11:15:00,344.0
2021-12-23 11:16:00,344.02
2021-12-23 11:17:00,343.87
2021-12-23 11:18:00,344.22
2021-12-23 11:19:00,344.05
2021-12-23 11:20:00,344.11
2021-12-23 11:21:00,343.74
2021-12-23 11:22:00,343.92
2021-12-23 11:23:00,343.77
2021-12-23 11:24:00,343.79
2021-12-23 11:25:00,343.74
2021-12-23 11:26:00,343.59
2021-12-23 11:27:00,344.01
2021-12-23 11:28:00,344.76
2021-12-23 11:29:00,344.8
2021-12-23 11:30:00,344.84
2021-12-23 11:31:00,344.71
2021-12-23 11:32:00,344.37
2021-12-23 11:33:00,344.83
2021-12-23 11:34:00,344.99
2021-12-23 11:35:00,345.0
2021-12-23 11:36:00,344.82
2021-12-23 11:37:00,344.92
2021-12-23 11:38:00,344.63
2021-12-23 11:39:00,344.47
2021-12-23 11:40:00,344.24
2021-12-23 11:41:00,344.04
2021-12-23 11:42:00,344.05
2021-12-23 11:43:00,343.76
2021-12-23 11:44:00,343.73
2021-12-23 11:45:00,343.81
2021-12-23 11:46:00,343.41
2021-12-23 11:47:00,343.5
2021-12-23 11:48:00,343.31
2021-12-23 11:49:00,343.57
2021-12-23 11:50:00,343.82
2021-12-23 11:51:00,344.21
2021-12-23 11:52:00,344.35
2021-12-23 11:53:00,344.19
2021-12-23 11:54:00,344.29
2021-12-23 11:55:00,344.32
2021-12-23 11:56:00,344.32
2021-12-23 11:57:00,344.3
2021-12-23 11:58:00,344.69
2021-12-23 11:59:00,344.95
2021-12-23 12:00:00,345.11
2021-12-23 12:01:00,345.1
2021-12-23 12:02:00,344.94
2021-12-23 12:03:00,345.0
2021-12-23 12:04:00,345.39
2021-12-23 12:05:00,345.59
2021-12-23 12:06:00,345.29
2021-12-23 12:07:00,345.47
2021-12-23 12:08:00,345.43
2021-12-23 12:09:00,345.05
2021-12-23 12:10:00,345.35
2021-12-23 12:11:00,345.25
2021-12-23 12:12:00,345.25
2021-12-23 12:13:00,345.5
2021-12-23 12:14:00,345.62
2021-12-23 12:15:00,345.47
2021-12-23 12:16:00,345.0
2021-12-23 12:17:00,345.05
2021-12-23 12:18:00,345.04
2021-12-23 12:19:00,345.25
2021-12-23 12:20:00,345.12
2021-12-23 12:21:00,344.93
2021-12-23 12:22:00,345.4
2021-12-23 12:23:00,345.35
2021-12-23 12:24:00,345.38
2021-12-23 12:25:00,345.26
2021-12-23 12:26:00,345.0
2021-12-23 12:27:00,345.53
2021-12-23 12:28:00,345.35
2021-12-23 12:29:00,345.16
2021-12-23 12:30:00,345.24
2021-12-23 12:31:00,345.15
2021-12-23 12:32:00,345.26
2021-12-23 12:33:00,344.82
2021-12-23 12:34:00,344.63
2021-12-23 12:35:00,344.84
2021-12-23 12:36:00,344.83
2021-12-23 12:37:00,344.76
2021-12-23 12:38:00,344.9
2021-12-23 12:39:00,345.1
2021-12-23 12:40:00,344.97
2021-12-23 12:41:00,344.77
2021-12-23 12:42:00,344.87
2021-12-23 12:43:00,344.82
2021-12-23 12:44:00,344.7
2021-12-23 12:45:00,344.62
2021-12-23 12:46:00,344.64
2021-12-23 12:47:00,344.64
2021-12-23 12:48:00,344.67
2021-12-23 12:49:00,344.48
2021-12-23 12:50:00,344.5
2021-12-23 12:51:00,344.65
2021-12-23 12:52:00,344.65
2021-12-23 12:53:00,344.59
2021-12-23 12:54:00,344.28
2021-12-23 12:55:00,344.12
2021-12-23 12:56:00,344.34
2021-12-23 12:57:00,344.29
2021-12-23 12:58:00,344.47
2021-12-23 12:59:00,344.46
2021-12-23 13:00:00,344.46
2021-12-23 13:01:00,344.57
2021-12-23 13:02:00,344.67
2021-12-23 13:03:00,344.55
2021-12-23 13:04:00,344.45
2021-12-23 13:05:00,344.7
2021-12-23 13:06:00,344.61
2021-12-23 13:07:00,344.61
2021-12-23 13:08:00,344.73
2021-12-23 13:09:00,344.7
2021-12-23 13:10:00,344.6
2021-12-23 13:11:00,344.5
2021-12-23 13:12:00,344.36
2021-12-23 13:13:00,344.49
2021-12-23 13:14:00,344.54
2021-12-23 13:15:00,344.54
2021-12-23 13:16:00,344.5
2021-12-23 13:17:00,344.33
2021-12-23 13:18:00,344.81
2021-12-23 13:19:00,344.73
2021-12-23 13:20:00,344.87
2021-12-23 13:21:00,344.87
2021-12-23 13:22:00,345.0
2021-12-23 13:23:00,345.0
2021-12-23 13:24:00,345.39
2021-12-23 13:25:00,345.43
2021-12-23 13:26:00,345.33
2021-12-23 13:27:00,345.27
2021-12-23 13:28:00,345.21
2021-12-23 13:29:00,345.22
2021-12-23 13:30:00,344.98
2021-12-23 13:31:00,345.29
2021-12-23 13:32:00,345.27
2021-12-23 13:33:00,345.08
2021-12-23 13:34:00,345.2
2021-12-23 13:35:00,345.27
2021-12-23 13:36:00,345.28
2021-12-23 13:37:00,345.15
2021-12-23 13:38:00,345.2
2021-12-23 13:39:00,345.0
2021-12-23 13:40:00,345.24
2021-12-23 13:41:00,345.48
2021-12-23 13:42:00,345.16
2021-12-23 13:43:00,345.18
2021-12-23 13:44:00,345.12
2021-12-23 13:45:00,344.75
2021-12-23 13:46:00,344.89
2021-12-23 13:47:00,344.81
2021-12-23 13:48:00,344.9
2021-12-23 13:49:00,344.64
2021-12-23 13:50:00,344.58
2021-12-23 13:51:00,344.54
2021-12-23 13:52:00,344.71
2021-12-23 13:53:00,344.71
2021-12-23 13:54:00,344.64
2021-12-23 13:55:00,344.5
2021-12-23 13:56:00,344.45
2021-12-23 13:57:00,344.11
2021-12-23 13:58:00,343.85
2021-12-23 13:59:00,343.0
2021-12-23 14:00:00,342.87
2021-12-23 14:01:00,343.75
2021-12-23 14:02:00,343.52
2021-12-23 14:03:00,343.49
2021-12-23 14:04:00,343.68
2021-12-23 14:05:00,343.83
2021-12-23 14:06:00,342.63
2021-12-23 14:07:00,342.86
2021-12-23 14:08:00,342.77
2021-12-23 14:09:00,343.16
2021-12-23 14:10:00,343.1
2021-12-23 14:11:00,343.29
2021-12-23 14:12:00,343.45
2021-12-23 14:13:00,343.6
2021-12-23 14:14:00,343.46
2021-12-23 14:15:00,343.56
2021-12-23 14:16:00,343.76
2021-12-23 14:17:00,343.35
2021-12-23 14:18:00,343.44
2021-12-23 14:19:00,343.62
2021-12-23 14:20:00,343.61
2021-12-23 14:21:00,343.46
2021-12-23 14:22:00,343.19
2021-12-23 14:23:00,343.45
2021-12-23 14:24:00,343.36
2021-12-23 14:25:00,343.36
2021-12-23 14:26:00,343.31
2021-12-23 14:27:00,343.33
2021-12-23 14:28:00,343.15
2021-12-23 14:29:00,343.27
2021-12-23 14:30:00,343.1
2021-12-23 14:31:00,343.19
2021-12-23 14:32:00,342.8
2021-12-23 14:33:00,342.79
2021-12-23 14:34:00,342.61
2021-12-23 14:35:00,342.39
2021-12-23 14:36:00,341.69
2021-12-23 14:37:00,341.46
2021-12-23 14:38:00,341.64
2021-12-23 14:39:00,341.66
2021-12-23 14:40:00,341.88
2021-12-23 14:41:00,341.65
2021-12-23 14:42:00,341.35
2021-12-23 14:43:00,341.49
2021-12-23 14:44:00,340.9
2021-12-23 14:45:00,340.93
2021-12-23 14:46:00,340.7
2021-12-23 14:47:00,341.41
2021-12-23 14:48:00,341.1
2021-12-23 14:49:00,340.95
2021-12-23 14:50:00,341.49
2021-12-23 14:51:00,341.2
2021-12-23 14:52:00,340.6
2021-12-23 14:53:00,340.14
2021-12-23 14:54:00,340.0
2021-12-23 14:55:00,340.0
2021-12-23 14:56:00,339.15
2021-12-23 14:57:00,339.61
2021-12-23 14:58:00,339.76
2021-12-23 14:59:00,340.0
2021-12-23 15:00:00,340.42
2021-12-23 15:01:00,340.06
2021-12-23 15:02:00,340.11
2021-12-23 15:03:00,340.43
2021-12-23 15:04:00,341.48
2021-12-23 15:05:00,341.2
2021-12-23 15:06:00,340.81
2021-12-23 15:07:00,341.31
2021-12-23 15:08:00,340.98
2021-12-23 15:09:00,340.9
2021-12-23 15:10:00,341.06
2021-12-23 15:11:00,341.0
2021-12-23 15:12:00,341.08
2021-12-23 15:13:00,340.72
2021-12-23 15:14:00,340.99
2021-12-23 15:15:00,340.84
2021-12-23 15:16:00,340.61
2021-12-23 15:17:00,340.82
2021-12-23 15:18:00,340.78
2021-12-23 15:19:00,340.71
2021-12-23 15:20:00,340.59
2021-12-23 15:21:00,340.2
2021-12-23 15:22:00,339.76
2021-12-23 15:23:00,339.57
2021-12-23 15:24:00,339.47
2021-12-23 15:25:00,339.97
2021-12-23 15:26:00,339.43
2021-12-23 15:27:00,339.3
2021-12-23 15:28:00,338.97
2021-12-23 15:29:00,338.53
2021-12-23 15:30:00,339.06
2021-12-23 15:31:00,337.79
2021-12-23 15:32:00,337.62
2021-12-23 15:33:00,337.19
2021-12-23 15:34:00,337.71
2021-12-23 15:35:00,338.46
2021-12-23 15:36:00,338.84
2021-12-23 15:37:00,338.6
2021-12-23 15:38:00,338.48
2021-12-23 15:39:00,338.65
2021-12-23 15:40:00,339.45
2021-12-23 15:41:00,339.38
2021-12-23 15:42:00,339.38
2021-12-23 15:43:00,339.68
2021-12-23 15:44:00,340.21
2021-12-23 15:45:00,340.54
2021-12-23 15:46:00,340.8
2021-12-23 15:47:00,340.76
2021-12-23 15:48:00,340.2
2021-12-23 15:49:00,340.39
2021-12-23 15:50:00,340.19
2021-12-23 15:51:00,339.94
2021-12-23 15:52:00,339.98
2021-12-23 15:53:00,339.74
2021-12-23 15:54:00,339.98
2021-12-23 15:55:00,340.16
2021-12-23 15:56:00,339.51
2021-12-23 15:57:00,339.69
2021-12-23 15:58:00,339.72
2021-12-23 15:59:00,339.52
2021-12-23 16:00:00,339.39
2021-12-23 16:01:00,340.0
2021-12-23 16:02:00,340.19
2021-12-23 16:03:00,340.4
2021-12-23 16:04:00,340.93
2021-12-23 16:05:00,340.82
2021-12-23 16:06:00,340.8
2021-12-23 16:07:00,340.9
2021-12-23 16:08:00,341.2
2021-12-23 16:09:00,341.11
2021-12-23 16:10:00,341.0
2021-12-23 16:11:00,340.85
2021-12-23 16:12:00,340.94
2021-12-23 16:13:00,340.5
2021-12-23 16:14:00,340.58
2021-12-23 16:15:00,340.87
2021-12-23 16:16:00,340.45
2021-12-23 16:17:00,340.41
2021-12-23 16:18:00,340.3
2021-12-23 16:19:00,340.48
2021-12-23 16:20:00,340.52
2021-12-23 16:21:00,340.47
2021-12-23 16:22:00,340.44
2021-12-23 16:23:00,340.51
2021-12-23 16:24:00,340.37
2021-12-23 16:25:00,340.48
2021-12-23 16:26:00,339.89
2021-12-23 16:27:00,339.42
2021-12-23 16:28:00,339.31
2021-12-23 16:29:00,339.6
2021-12-23 16:30:00,339.6
2021-12-23 16:31:00,339.92
2021-12-23 16:32:00,339.8
2021-12-23 16:33:00,339.99
2021-12-23 16:34:00,339.99
2021-12-23 16:35:00,340.38
2021-12-23 16:36:00,340.4
2021-12-23 16:37:00,339.94
2021-12-23 16:38:00,340.21
2021-12-23 16:39:00,339.9
2021-12-23 16:40:00,339.46
2021-12-23 16:41:00,339.26
2021-12-23 16:42:00,339.15
2021-12-23 16:43:00,338.76
2021-12-23 16:44:00,338.99
2021-12-23 16:45:00,338.87
2021-12-23 16:46:00,338.82
2021-12-23 16:47:00,338.64
2021-12-23 16:48:00,338.94
2021-12-23 16:49:00,338.9
2021-12-23 16:50:00,339.62
2021-12-23 16:51:00,339.72
2021-12-23 16:52:00,339.76
2021-12-23 16:53:00,339.8
2021-12-23 16:54:00,339.7
2021-12-23 16:55:00,339.51
2021-12-23 16:56:00,339.31
2021-12-23 16:57:00,339.33
2021-12-23 16:58:00,339.2
2021-12-23 16:59:00,339.04
2021-12-23 17:00:00,339.04
2021-12-23 17:01:00,339.39
2021-12-23 17:02:00,339.47
2021-12-23 17:03:00,339.14
2021-12-23 17:04:00,339.06
2021-12-23 17:05:00,338.93
2021-12-23 17:06:00,338.85
2021-12-23 17:07:00,338.9
2021-12-23 17:08:00,339.06
2021-12-23 17:09:00,339.42
2021-12-23 17:10:00,339.69
2021-12-23 17:11:00,339.43
2021-12-23 17:12:00,339.59
2021-12-23 17:13:00,339.46
2021-12-23 17:14:00,339.71
2021-12-23 17:15:00,339.81
2021-12-23 17:16:00,339.81
2021-12-23 17:17:00,339.84
2021-12-23 17:18:00,339.75
2021-12-23 17:19:00,339.75
2021-12-23 17:20:00,339.79
2021-12-23 17:21:00,340.31
2021-12-23 17:22:00,340.13
2021-12-23 17:23:00,340.14
2021-12-23 17:24:00,340.07
2021-12-23 17:25:00,340.13
2021-12-23 17:26:00,340.7
2021-12-23 17:27:00,340.72
2021-12-23 17:28:00,340.59
2021-12-23 17:29:00,340.5
2021-12-23 17:30:00,341.0
2021-12-23 17:31:00,340.73
2021-12-23 17:32:00,341.12
2021-12-23 17:33:00,341.68
2021-12-23 17:34:00,341.53
2021-12-23 17:35:00,341.76
2021-12-23 17:36:00,342.65
2021-12-23 17:37:00,342.35
2021-12-23 17:38:00,342.35
2021-12-23 17:39:00,342.06
2021-12-23 17:40:00,341.81
2021-12-23 17:41:00,341.42
2021-12-23 17:42:00,341.48
2021-12-23 17:43:00,341.66
2021-12-23 17:44:00,341.73
2021-12-23 17:45:00,341.71
2021-12-23 17:46:00,341.92
2021-12-23 17:47:00,342.11
2021-12-23 17:48:00,342.13
2021-12-23 17:49:00,341.61
2021-12-23 17:50:00,341.54
2021-12-23 17:51:00,341.3
2021-12-23 17:52:00,341.0
2021-12-23 17:53:00,341.03
2021-12-23 17:54:00,340.87
2021-12-23 17:55:00,340.9
2021-12-23 17:56:00,340.66
2021-12-23 17:57:00,340.63
2021-12-23 17:58:00,340.54
2021-12-23 17:59:00,340.35
2021-12-23 18:00:00,340.42
